Real,Imaginary
-6.12271,2.01623
-6.12291,2.01794
-6.12311,2.01965
-6.12331,2.02136
-6.12351,2.02306
-6.12371,2.02477
-6.12391,2.02648
-6.12412,2.02819
-6.12432,2.02990
-6.12452,2.03161
-6.12472,2.03331
-6.12493,2.03502
-6.12513,2.03673
-6.12533,2.03844
-6.12554,2.04016
-6.12574,2.04187
-6.12594,2.04358
-6.12615,2.04529
-6.12635,2.04700
-6.12656,2.04871
-6.12676,2.05042
-6.12696,2.05214
-6.12717,2.05385
-6.12737,2.05556
-6.12758,2.05728
-6.12778,2.05899
-6.12799,2.06070
-6.12820,2.06242
-6.12840,2.06413
-6.12861,2.06585
-6.12881,2.06756
-6.12902,2.06928
-6.12923,2.07100
-6.12943,2.07271
-6.12964,2.07443
-6.12985,2.07615
-6.13006,2.07786
-6.13026,2.07958
-6.13047,2.08130
-6.13068,2.08302
-6.13089,2.08473
-6.13110,2.08645
-6.13130,2.08817
-6.13151,2.08989
-6.13172,2.09161
-6.13193,2.09333
-6.13214,2.09505
-6.13235,2.09677
-6.13256,2.09849
-6.13277,2.10021
-6.13298,2.10193
-6.13319,2.10366
-6.13340,2.10538
-6.13361,2.10710
-6.13382,2.10882
-6.13403,2.11054
-6.13424,2.11227
-6.13445,2.11399
-6.13467,2.11572
-6.13488,2.11744
-6.13509,2.11916
-6.13530,2.12089
-6.13551,2.12261
-6.13573,2.12434
-6.13594,2.12606
-6.13615,2.12779
-6.13636,2.12952
-6.13658,2.13124
-6.13679,2.13297
-6.13700,2.13470
-6.13722,2.13642
-6.13743,2.13815
-6.13765,2.13988
-6.13786,2.14161
-6.13807,2.14334
-6.13829,2.14507
-6.13850,2.14680
-6.13872,2.14853
-6.13893,2.15026
-6.13915,2.15199
-6.13936,2.15372
-6.13958,2.15545
-6.13980,2.15718
-6.14001,2.15891
-6.14023,2.16064
-6.14045,2.16237
-6.14066,2.16411
-6.14088,2.16584
-6.14110,2.16757
-6.14131,2.16931
-6.14153,2.17104
-6.14175,2.17277
-6.14197,2.17451
-6.14218,2.17624
-6.14240,2.17798
-6.14262,2.17971
-6.14284,2.18145
-6.14306,2.18318
-6.14328,2.18492
-6.14350,2.18666
-6.14372,2.18839
-6.14394,2.19013
-6.14416,2.19187
-6.14438,2.19361
-6.14460,2.19535
-6.14482,2.19708
-6.14504,2.19882
-6.14526,2.20056
-6.14548,2.20230
-6.14570,2.20404
-6.14592,2.20578
-6.14614,2.20752
-6.14636,2.20926
-6.14658,2.21100
-6.14681,2.21274
-6.14703,2.21449
-6.14725,2.21623
-6.14747,2.21797
-6.14770,2.21971
-6.14792,2.22146
-6.14814,2.22320
-6.14837,2.22494
-6.14859,2.22669
-6.14881,2.22843
-6.14904,2.23018
-6.14926,2.23192
-6.14949,2.23367
-6.14971,2.23541
-6.14993,2.23716
-6.15016,2.23890
-6.15038,2.24065
-6.15061,2.24240
-6.15083,2.24415
-6.15106,2.24589
-6.15129,2.24764
-6.15151,2.24939
-6.15174,2.25114
-6.15196,2.25289
-6.15219,2.25464
-6.15242,2.25639
-6.15265,2.25814
-6.15287,2.25989
-6.15310,2.26164
-6.15333,2.26339
-6.15355,2.26514
-6.15378,2.26689
-6.15401,2.26864
-6.15424,2.27039
-6.15447,2.27215
-6.15470,2.27390
-6.15493,2.27565
-6.15515,2.27741
-6.15538,2.27916
-6.15561,2.28092
-6.15584,2.28267
-6.15607,2.28442
-6.15630,2.28618
-6.15653,2.28794
-6.15676,2.28969
-6.15699,2.29145
-6.15722,2.29320
-6.15746,2.29496
-6.15769,2.29672
-6.15792,2.29848
-6.15815,2.30023
-6.15838,2.30199
-6.15861,2.30375
-6.15885,2.30551
-6.15908,2.30727
-6.15931,2.30903
-6.15954,2.31079
-6.15978,2.31255
-6.16001,2.31431
-6.16024,2.31607
-6.16048,2.31783
-6.16071,2.31959
-6.16094,2.32136
-6.16118,2.32312
-6.16141,2.32488
-6.16165,2.32664
-6.16188,2.32841
-6.16212,2.33017
-6.16235,2.33194
-6.16259,2.33370
-6.16282,2.33547
-6.16306,2.33723
-6.16329,2.33900
-6.16353,2.34076
-6.16377,2.34253
-6.16400,2.34429
-6.16424,2.34606
-6.16448,2.34783
-6.16471,2.34960
-6.16495,2.35136
-6.16519,2.35313
-6.16542,2.35490
-6.16566,2.35667
-6.16590,2.35844
-6.16614,2.36021
-6.16638,2.36198
-6.16662,2.36375
-6.16685,2.36552
-6.16709,2.36729
-6.16733,2.36906
-6.16757,2.37083
-6.16781,2.37261
-6.16805,2.37438
-6.16829,2.37615
-6.16853,2.37793
-6.16877,2.37970
-6.16901,2.38147
-6.16925,2.38325
-6.16949,2.38502
-6.16973,2.38680
-6.16998,2.38857
-6.17022,2.39035
-6.17046,2.39212
-6.17070,2.39390
-6.17094,2.39568
-6.17119,2.39745
-6.17143,2.39923
-6.17167,2.40101
-6.17191,2.40279
-6.17216,2.40457
-6.17240,2.40634
-6.17264,2.40812
-6.17289,2.40990
-6.17313,2.41168
-6.17338,2.41346
-6.17362,2.41524
-6.17386,2.41703
-6.17411,2.41881
-6.17435,2.42059
-6.17460,2.42237
-6.17484,2.42415
-6.17509,2.42594
-6.17534,2.42772
-6.17558,2.42950
-6.17583,2.43129
-6.17607,2.43307
-6.17632,2.43486
-6.17657,2.43664
-6.17681,2.43843
-6.17706,2.44021
-6.17731,2.44200
-6.17756,2.44378
-6.17780,2.44557
-6.17805,2.44736
-6.17830,2.44915
-6.17855,2.45093
-6.17880,2.45272
-6.17904,2.45451
-6.17929,2.45630
-6.17954,2.45809
-6.17979,2.45988
-6.18004,2.46167
-6.18029,2.46346
-6.18054,2.46525
-6.18079,2.46704
-6.18104,2.46883
-6.18129,2.47063
-6.18154,2.47242
-6.18179,2.47421
-6.18204,2.47600
-6.18230,2.47780
-6.18255,2.47959
-6.18280,2.48139
-6.18305,2.48318
-6.18330,2.48497
-6.18356,2.48677
-6.18381,2.48857
-6.18406,2.49036
-6.18431,2.49216
-6.18457,2.49396
-6.18482,2.49575
-6.18507,2.49755
-6.18533,2.49935
-6.18558,2.50115
-6.18583,2.50294
-6.18609,2.50474
-6.18634,2.50654
-6.18660,2.50834
-6.18685,2.51014
-6.18711,2.51194
-6.18736,2.51375
-6.18762,2.51555
-6.18787,2.51735
-6.18813,2.51915
-6.18839,2.52095
-6.18864,2.52276
-6.18890,2.52456
-6.18916,2.52636
-6.18941,2.52817
-6.18967,2.52997
-6.18993,2.53178
-6.19019,2.53358
-6.19044,2.53539
-6.19070,2.53719
-6.19096,2.53900
-6.19122,2.54081
-6.19148,2.54261
-6.19174,2.54442
-6.19199,2.54623
-6.19225,2.54804
-6.19251,2.54984
-6.19277,2.55165
-6.19303,2.55346
-6.19329,2.55527
-6.19355,2.55708
-6.19381,2.55889
-6.19407,2.56070
-6.19433,2.56252
-6.19460,2.56433
-6.19486,2.56614
-6.19512,2.56795
-6.19538,2.56976
-6.19564,2.57158
-6.19590,2.57339
-6.19617,2.57521
-6.19643,2.57702
-6.19669,2.57883
-6.19695,2.58065
-6.19722,2.58247
-6.19748,2.58428
-6.19774,2.58610
-6.19801,2.58791
-6.19827,2.58973
-6.19854,2.59155
-6.19880,2.59337
-6.19906,2.59519
-6.19933,2.59700
-6.19959,2.59882
-6.19986,2.60064
-6.20012,2.60246
-6.20039,2.60428
-6.20066,2.60610
-6.20092,2.60792
-6.20119,2.60975
-6.20145,2.61157
-6.20172,2.61339
-6.20199,2.61521
-6.20225,2.61704
-6.20252,2.61886
-6.20279,2.62068
-6.20306,2.62251
-6.20332,2.62433
-6.20359,2.62616
-6.20386,2.62798
-6.20413,2.62981
-6.20440,2.63164
-6.20467,2.63346
-6.20494,2.63529
-6.20521,2.63712
-6.20547,2.63894
-6.20574,2.64077
-6.20601,2.64260
-6.20628,2.64443
-6.20655,2.64626
-6.20683,2.64809
-6.20710,2.64992
-6.20737,2.65175
-6.20764,2.65358
-6.20791,2.65541
-6.20818,2.65725
-6.20845,2.65908
-6.20873,2.66091
-6.20900,2.66274
-6.20927,2.66458
-6.20954,2.66641
-6.20982,2.66825
-6.21009,2.67008
-6.21036,2.67192
-6.21064,2.67375
-6.21091,2.67559
-6.21118,2.67742
-6.21146,2.67926
-6.21173,2.68110
-6.21201,2.68293
-6.21228,2.68477
-6.21256,2.68661
-6.21283,2.68845
-6.21311,2.69029
-6.21338,2.69213
-6.21366,2.69397
-6.21393,2.69581
-6.21421,2.69765
-6.21449,2.69949
-6.21476,2.70133
-6.21504,2.70318
-6.21532,2.70502
-6.21559,2.70686
-6.21587,2.70870
-6.21615,2.71055
-6.21643,2.71239
-6.21671,2.71424
-6.21698,2.71608
-6.21726,2.71793
-6.21754,2.71977
-6.21782,2.72162
-6.21810,2.72347
-6.21838,2.72531
-6.21866,2.72716
-6.21894,2.72901
-6.21922,2.73086
-6.21950,2.73271
-6.21978,2.73456
-6.22006,2.73641
-6.22034,2.73826
-6.22062,2.74011
-6.22090,2.74196
-6.22118,2.74381
-6.22147,2.74566
-6.22175,2.74751
-6.22203,2.74937
-6.22231,2.75122
-6.22259,2.75307
-6.22288,2.75493
-6.22316,2.75678
-6.22344,2.75864
-6.22373,2.76049
-6.22401,2.76235
-6.22430,2.76420
-6.22458,2.76606
-6.22486,2.76792
-6.22515,2.76977
-6.22543,2.77163
-6.22572,2.77349
-6.22600,2.77535
-6.22629,2.77721
-6.22657,2.77907
-6.22686,2.78093
-6.22715,2.78279
-6.22743,2.78465
-6.22772,2.78651
-6.22801,2.78837
-6.22829,2.79023
-6.22858,2.79209
-6.22887,2.79396
-6.22915,2.79582
-6.22944,2.79768
-6.22973,2.79955
-6.23002,2.80141
-6.23031,2.80328
-6.23060,2.80514
-6.23088,2.80701
-6.23117,2.80888
-6.23146,2.81074
-6.23175,2.81261
-6.23204,2.81448
-6.23233,2.81635
-6.23262,2.81821
-6.23291,2.82008
-6.23320,2.82195
-6.23349,2.82382
-6.23378,2.82569
-6.23408,2.82756
-6.23437,2.82944
-6.23466,2.83131
-6.23495,2.83318
-6.23524,2.83505
-6.23554,2.83692
-6.23583,2.83880
-6.23612,2.84067
-6.23641,2.84255
-6.23671,2.84442
-6.23700,2.84630
-6.23729,2.84817
-6.23759,2.85005
-6.23788,2.85192
-6.23818,2.85380
-6.23847,2.85568
-6.23877,2.85756
-6.23906,2.85943
-6.23936,2.86131
-6.23965,2.86319
-6.23995,2.86507
-6.24024,2.86695
-6.24054,2.86883
-6.24084,2.87071
-6.24113,2.87259
-6.24143,2.87448
-6.24173,2.87636
-6.24202,2.87824
-6.24232,2.88013
-6.24262,2.88201
-6.24292,2.88389
-6.24321,2.88578
-6.24351,2.88766
-6.24381,2.88955
-6.24411,2.89143
-6.24441,2.89332
-6.24471,2.89521
-6.24501,2.89709
-6.24531,2.89898
-6.24561,2.90087
-6.24591,2.90276
-6.24621,2.90465
-6.24651,2.90654
-6.24681,2.90843
-6.24711,2.91032
-6.24741,2.91221
-6.24771,2.91410
-6.24801,2.91599
-6.24831,2.91788
-6.24862,2.91978
-6.24892,2.92167
-6.24922,2.92356
-6.24952,2.92546
-6.24983,2.92735
-6.25013,2.92925
-6.25043,2.93114
-6.25074,2.93304
-6.25104,2.93494
-6.25134,2.93683
-6.25165,2.93873
-6.25195,2.94063
-6.25226,2.94253
-6.25256,2.94442
-6.25287,2.94632
-6.25317,2.94822
-6.25348,2.95012
-6.25379,2.95202
-6.25409,2.95393
-6.25440,2.95583
-6.25470,2.95773
-6.25501,2.95963
-6.25532,2.96153
-6.25563,2.96344
-6.25593,2.96534
-6.25624,2.96725
-6.25655,2.96915
-6.25686,2.97106
-6.25716,2.97296
-6.25747,2.97487
-6.25778,2.97677
-6.25809,2.97868
-6.25840,2.98059
-6.25871,2.98250
-6.25902,2.98441
-6.25933,2.98632
-6.25964,2.98822
-6.25995,2.99013
-6.26026,2.99205
-6.26057,2.99396
-6.26088,2.99587
-6.26119,2.99778
-6.26151,2.99969
-6.26182,3.00160
-6.26213,3.00352
-6.26244,3.00543
-6.26275,3.00735
-6.26307,3.00926
-6.26338,3.01118
-6.26369,3.01309
-6.26401,3.01501
-6.26432,3.01692
-6.26463,3.01884
-6.26495,3.02076
-6.26526,3.02268
-6.26558,3.02460
-6.26589,3.02651
-6.26621,3.02843
-6.26652,3.03035
-6.26684,3.03227
-6.26715,3.03420
-6.26747,3.03612
-6.26778,3.03804
-6.26810,3.03996
-6.26842,3.04188
-6.26873,3.04381
-6.26905,3.04573
-6.26937,3.04766
-6.26968,3.04958
-6.27000,3.05151
-6.27032,3.05343
-6.27064,3.05536
-6.27096,3.05728
-6.27128,3.05921
-6.27159,3.06114
-6.27191,3.06307
-6.27223,3.06500
-6.27255,3.06693
-6.27287,3.06886
-6.27319,3.07079
-6.27351,3.07272
-6.27383,3.07465
-6.27415,3.07658
-6.27447,3.07851
-6.27480,3.08044
-6.27512,3.08238
-6.27544,3.08431
-6.27576,3.08625
-6.27608,3.08818
-6.27640,3.09012
-6.27673,3.09205
-6.27705,3.09399
-6.27737,3.09592
-6.27770,3.09786
-6.27802,3.09980
-6.27834,3.10174
-6.27867,3.10367
-6.27899,3.10561
-6.27932,3.10755
-6.27964,3.10949
-6.27997,3.11143
-6.28029,3.11338
-6.28062,3.11532
-6.28094,3.11726
-6.28127,3.11920
-6.28159,3.12114
-6.28192,3.12309
-6.28225,3.12503
-6.28257,3.12698
-6.28290,3.12892
-6.28323,3.13087
-6.28355,3.13281
-6.28388,3.13476
-6.28421,3.13671
-6.28454,3.13865
-6.28487,3.14060
-6.28520,3.14255
-6.28552,3.14450
-6.28585,3.14645
-6.28618,3.14840
-6.28651,3.15035
-6.28684,3.15230
-6.28717,3.15425
-6.28750,3.15621
-6.28783,3.15816
-6.28816,3.16011
-6.28849,3.16207
-6.28883,3.16402
-6.28916,3.16597
-6.28949,3.16793
-6.28982,3.16989
-6.29015,3.17184
-6.29049,3.17380
-6.29082,3.17576
-6.29115,3.17771
-6.29148,3.17967
-6.29182,3.18163
-6.29215,3.18359
-6.29249,3.18555
-6.29282,3.18751
-6.29315,3.18947
-6.29349,3.19143
-6.29382,3.19339
-6.29416,3.19536
-6.29449,3.19732
-6.29483,3.19928
-6.29516,3.20125
-6.29550,3.20321
-6.29584,3.20518
-6.29617,3.20714
-6.29651,3.20911
-6.29685,3.21108
-6.29718,3.21304
-6.29752,3.21501
-6.29786,3.21698
-6.29820,3.21895
-6.29854,3.22092
-6.29887,3.22289
-6.29921,3.22486
-6.29955,3.22683
-6.29989,3.22880
-6.30023,3.23077
-6.30057,3.23274
-6.30091,3.23471
-6.30125,3.23669
-6.30159,3.23866
-6.30193,3.24064
-6.30227,3.24261
-6.30261,3.24459
-6.30295,3.24656
-6.30329,3.24854
-6.30364,3.25052
-6.30398,3.25249
-6.30432,3.25447
-6.30466,3.25645
-6.30501,3.25843
-6.30535,3.26041
-6.30569,3.26239
-6.30604,3.26437
-6.30638,3.26635
-6.30672,3.26833
-6.30707,3.27032
-6.30741,3.27230
-6.30776,3.27428
-6.30810,3.27627
-6.30845,3.27825
-6.30879,3.28024
-6.30914,3.28222
-6.30948,3.28421
-6.30983,3.28620
-6.31018,3.28818
-6.31052,3.29017
-6.31087,3.29216
-6.31122,3.29415
-6.31156,3.29614
-6.31191,3.29813
-6.31226,3.30012
-6.31261,3.30211
-6.31296,3.30410
-6.31330,3.30609
-6.31365,3.30808
-6.31400,3.31008
-6.31435,3.31207
-6.31470,3.31407
-6.31505,3.31606
-6.31540,3.31806
-6.31575,3.32005
-6.31610,3.32205
-6.31645,3.32405
-6.31680,3.32604
-6.31716,3.32804
-6.31751,3.33004
-6.31786,3.33204
-6.31821,3.33404
-6.31856,3.33604
-6.31892,3.33804
-6.31927,3.34004
-6.31962,3.34204
-6.31997,3.34405
-6.32033,3.34605
-6.32068,3.34805
-6.32104,3.35006
-6.32139,3.35206
-6.32174,3.35407
-6.32210,3.35607
-6.32245,3.35808
-6.32281,3.36008
-6.32317,3.36209
-6.32352,3.36410
-6.32388,3.36611
-6.32423,3.36812
-6.32459,3.37013
-6.32495,3.37214
-6.32530,3.37415
-6.32566,3.37616
-6.32602,3.37817
-6.32638,3.38018
-6.32673,3.38220
-6.32709,3.38421
-6.32745,3.38623
-6.32781,3.38824
-6.32817,3.39026
-6.32853,3.39227
-6.32889,3.39429
-6.32925,3.39630
-6.32961,3.39832
-6.32997,3.40034
-6.33033,3.40236
-6.33069,3.40438
-6.33105,3.40640
-6.33141,3.40842
-6.33177,3.41044
-6.33213,3.41246
-6.33250,3.41448
-6.33286,3.41650
-6.33322,3.41853
-6.33358,3.42055
-6.33395,3.42258
-6.33431,3.42460
-6.33467,3.42663
-6.33504,3.42865
-6.33540,3.43068
-6.33577,3.43271
-6.33613,3.43473
-6.33650,3.43676
-6.33686,3.43879
-6.33723,3.44082
-6.33759,3.44285
-6.33796,3.44488
-6.33832,3.44691
-6.33869,3.44894
-6.33906,3.45098
-6.33942,3.45301
-6.33979,3.45504
-6.34016,3.45708
-6.34053,3.45911
-6.34089,3.46115
-6.34126,3.46318
-6.34163,3.46522
-6.34200,3.46726
-6.34237,3.46929
-6.34274,3.47133
-6.34311,3.47337
-6.34348,3.47541
-6.34385,3.47745
-6.34422,3.47949
-6.34459,3.48153
-6.34496,3.48357
-6.34533,3.48561
-6.34570,3.48766
-6.34607,3.48970
-6.34644,3.49174
-6.34681,3.49379
-6.34719,3.49583
-6.34756,3.49788
-6.34793,3.49993
-6.34830,3.50197
-6.34868,3.50402
-6.34905,3.50607
-6.34943,3.50812
-6.34980,3.51017
-6.35017,3.51222
-6.35055,3.51427
-6.35092,3.51632
-6.35130,3.51837
-6.35167,3.52042
-6.35205,3.52247
-6.35242,3.52453
-6.35280,3.52658
-6.35318,3.52864
-6.35355,3.53069
-6.35393,3.53275
-6.35431,3.53480
-6.35469,3.53686
-6.35506,3.53892
-6.35544,3.54098
-6.35582,3.54303
-6.35620,3.54509
-6.35658,3.54715
-6.35696,3.54921
-6.35733,3.55128
-6.35771,3.55334
-6.35809,3.55540
-6.35847,3.55746
-6.35885,3.55953
-6.35923,3.56159
-6.35962,3.56365
-6.36000,3.56572
-6.36038,3.56779
-6.36076,3.56985
-6.36114,3.57192
-6.36152,3.57399
-6.36191,3.57606
-6.36229,3.57812
-6.36267,3.58019
-6.36306,3.58226
-6.36344,3.58434
-6.36382,3.58641
-6.36421,3.58848
-6.36459,3.59055
-6.36497,3.59262
-6.36536,3.59470
-6.36574,3.59677
-6.36613,3.59885
-6.36652,3.60092
-6.36690,3.60300
-6.36729,3.60508
-6.36767,3.60715
-6.36806,3.60923
-6.36845,3.61131
-6.36883,3.61339
-6.36922,3.61547
-6.36961,3.61755
-6.37000,3.61963
-6.37039,3.62171
-6.37077,3.62380
-6.37116,3.62588
-6.37155,3.62796
-6.37194,3.63005
-6.37233,3.63213
-6.37272,3.63422
-6.37311,3.63630
-6.37350,3.63839
-6.37389,3.64048
-6.37428,3.64257
-6.37467,3.64465
-6.37507,3.64674
-6.37546,3.64883
-6.37585,3.65092
-6.37624,3.65302
-6.37663,3.65511
-6.37703,3.65720
-6.37742,3.65929
-6.37781,3.66139
-6.37821,3.66348
-6.37860,3.66557
-6.37899,3.66767
-6.37939,3.66977
-6.37978,3.67186
-6.38018,3.67396
-6.38057,3.67606
-6.38097,3.67816
-6.38137,3.68026
-6.38176,3.68236
-6.38216,3.68446
-6.38255,3.68656
-6.38295,3.68866
-6.38335,3.69076
-6.38375,3.69287
-6.38414,3.69497
-6.38454,3.69707
-6.38494,3.69918
-6.38534,3.70128
-6.38574,3.70339
-6.38614,3.70550
-6.38653,3.70760
-6.38693,3.70971
-6.38733,3.71182
-6.38773,3.71393
-6.38813,3.71604
-6.38854,3.71815
-6.38894,3.72026
-6.38934,3.72238
-6.38974,3.72449
-6.39014,3.72660
-6.39054,3.72872
-6.39094,3.73083
-6.39135,3.73295
-6.39175,3.73506
-6.39215,3.73718
-6.39256,3.73929
-6.39296,3.74141
-6.39336,3.74353
-6.39377,3.74565
-6.39417,3.74777
-6.39458,3.74989
-6.39498,3.75201
-6.39539,3.75413
-6.39579,3.75626
-6.39620,3.75838
-6.39661,3.76050
-6.39701,3.76263
-6.39742,3.76475
-6.39783,3.76688
-6.39823,3.76900
-6.39864,3.77113
-6.39905,3.77326
-6.39946,3.77539
-6.39986,3.77751
-6.40027,3.77964
-6.40068,3.78177
-6.40109,3.78391
-6.40150,3.78604
-6.40191,3.78817
-6.40232,3.79030
-6.40273,3.79244
-6.40314,3.79457
-6.40355,3.79670
-6.40396,3.79884
-6.40438,3.80098
-6.40479,3.80311
-6.40520,3.80525
-6.40561,3.80739
-6.40602,3.80953
-6.40644,3.81167
-6.40685,3.81381
-6.40726,3.81595
-6.40768,3.81809
-6.40809,3.82023
-6.40850,3.82237
-6.40892,3.82452
-6.40933,3.82666
-6.40975,3.82881
-6.41016,3.83095
-6.41058,3.83310
-6.41100,3.83524
-6.41141,3.83739
-6.41183,3.83954
-6.41225,3.84169
-6.41266,3.84384
-6.41308,3.84599
-6.41350,3.84814
-6.41392,3.85029
-6.41433,3.85244
-6.41475,3.85460
-6.41517,3.85675
-6.41559,3.85890
-6.41601,3.86106
-6.41643,3.86321
-6.41685,3.86537
-6.41727,3.86753
-6.41769,3.86968
-6.41811,3.87184
-6.41853,3.87400
-6.41895,3.87616
-6.41937,3.87832
-6.41980,3.88048
-6.42022,3.88264
-6.42064,3.88481
-6.42106,3.88697
-6.42149,3.88913
-6.42191,3.89130
-6.42233,3.89346
-6.42276,3.89563
-6.42318,3.89780
-6.42361,3.89996
-6.42403,3.90213
-6.42445,3.90430
-6.42488,3.90647
-6.42531,3.90864
-6.42573,3.91081
-6.42616,3.91298
-6.42658,3.91515
-6.42701,3.91733
-6.42744,3.91950
-6.42787,3.92167
-6.42829,3.92385
-6.42872,3.92602
-6.42915,3.92820
-6.42958,3.93038
-6.43001,3.93255
-6.43044,3.93473
-6.43086,3.93691
-6.43129,3.93909
-6.43172,3.94127
-6.43215,3.94345
-6.43259,3.94563
-6.43302,3.94782
-6.43345,3.95000
-6.43388,3.95218
-6.43431,3.95437
-6.43474,3.95655
-6.43517,3.95874
-6.43561,3.96093
-6.43604,3.96311
-6.43647,3.96530
-6.43691,3.96749
-6.43734,3.96968
-6.43777,3.97187
-6.43821,3.97406
-6.43864,3.97625
-6.43908,3.97844
-6.43951,3.98064
-6.43995,3.98283
-6.44038,3.98503
-6.44082,3.98722
-6.44126,3.98942
-6.44169,3.99161
-6.44213,3.99381
-6.44257,3.99601
-6.44300,3.99821
-6.44344,4.00041
-6.44388,4.00261
-6.44432,4.00481
-6.44476,4.00701
-6.44520,4.00921
-6.44564,4.01141
-6.44608,4.01362
-6.44652,4.01582
-6.44696,4.01803
-6.44740,4.02023
-6.44784,4.02244
-6.44828,4.02465
-6.44872,4.02686
-6.44916,4.02906
-6.44960,4.03127
-6.45005,4.03348
-6.45049,4.03570
-6.45093,4.03791
-6.45137,4.04012
-6.45182,4.04233
-6.45226,4.04455
-6.45271,4.04676
-6.45315,4.04898
-6.45359,4.05119
-6.45404,4.05341
-6.45448,4.05563
-6.45493,4.05784
-6.45538,4.06006
-6.45582,4.06228
-6.45627,4.06450
-6.45672,4.06672
-6.45716,4.06895
-6.45761,4.07117
-6.45806,4.07339
-6.45851,4.07562
-6.45895,4.07784
-6.45940,4.08007
-6.45985,4.08229
-6.46030,4.08452
-6.46075,4.08675
-6.46120,4.08898
-6.46165,4.09121
-6.46210,4.09344
-6.46255,4.09567
-6.46300,4.09790
-6.46345,4.10013
-6.46390,4.10236
-6.46436,4.10460
-6.46481,4.10683
-6.46526,4.10907
-6.46571,4.11130
-6.46617,4.11354
-6.46662,4.11578
-6.46707,4.11801
-6.46753,4.12025
-6.46798,4.12249
-6.46844,4.12473
-6.46889,4.12697
-6.46935,4.12922
-6.46980,4.13146
-6.47026,4.13370
-6.47071,4.13595
-6.47117,4.13819
-6.47163,4.14044
-6.47208,4.14268
-6.47254,4.14493
-6.47300,4.14718
-6.47346,4.14943
-6.47392,4.15168
-6.47437,4.15393
-6.47483,4.15618
-6.47529,4.15843
-6.47575,4.16068
-6.47621,4.16294
-6.47667,4.16519
-6.47713,4.16744
-6.47759,4.16970
-6.47805,4.17196
-6.47852,4.17421
-6.47898,4.17647
-6.47944,4.17873
-6.47990,4.18099
-6.48036,4.18325
-6.48083,4.18551
-6.48129,4.18777
-6.48175,4.19003
-6.48222,4.19230
-6.48268,4.19456
-6.48315,4.19683
-6.48361,4.19909
-6.48408,4.20136
-6.48454,4.20362
-6.48501,4.20589
-6.48547,4.20816
-6.48594,4.21043
-6.48641,4.21270
-6.48687,4.21497
-6.48734,4.21724
-6.48781,4.21951
-6.48828,4.22179
-6.48874,4.22406
-6.48921,4.22634
-6.48968,4.22861
-6.49015,4.23089
-6.49062,4.23317
-6.49109,4.23544
-6.49156,4.23772
-6.49203,4.24000
-6.49250,4.24228
-6.49297,4.24456
-6.49344,4.24684
-6.49391,4.24913
-6.49439,4.25141
-6.49486,4.25369
-6.49533,4.25598
-6.49580,4.25826
-6.49628,4.26055
-6.49675,4.26284
-6.49722,4.26513
-6.49770,4.26742
-6.49817,4.26971
-6.49865,4.27200
-6.49912,4.27429
-6.49960,4.27658
-6.50007,4.27887
-6.50055,4.28117
-6.50103,4.28346
-6.50150,4.28575
-6.50198,4.28805
-6.50246,4.29035
-6.50294,4.29265
-6.50341,4.29494
-6.50389,4.29724
-6.50437,4.29954
-6.50485,4.30184
-6.50533,4.30414
-6.50581,4.30645
-6.50629,4.30875
-6.50677,4.31105
-6.50725,4.31336
-6.50773,4.31566
-6.50821,4.31797
-6.50869,4.32028
-6.50917,4.32259
-6.50966,4.32489
-6.51014,4.32720
-6.51062,4.32951
-6.51111,4.33183
-6.51159,4.33414
-6.51207,4.33645
-6.51256,4.33876
-6.51304,4.34108
-6.51353,4.34339
-6.51401,4.34571
-6.51450,4.34803
-6.51498,4.35034
-6.51547,4.35266
-6.51595,4.35498
-6.51644,4.35730
-6.51693,4.35962
-6.51742,4.36195
-6.51790,4.36427
-6.51839,4.36659
-6.51888,4.36892
-6.51937,4.37124
-6.51986,4.37357
-6.52035,4.37589
-6.52084,4.37822
-6.52133,4.38055
-6.52182,4.38288
-6.52231,4.38521
-6.52280,4.38754
-6.52329,4.38987
-6.52378,4.39220
-6.52427,4.39454
-6.52476,4.39687
-6.52526,4.39921
-6.52575,4.40154
-6.52624,4.40388
-6.52674,4.40622
-6.52723,4.40855
-6.52772,4.41089
-6.52822,4.41323
-6.52871,4.41557
-6.52921,4.41791
-6.52970,4.42026
-6.53020,4.42260
-6.53070,4.42494
-6.53119,4.42729
-6.53169,4.42964
-6.53219,4.43198
-6.53268,4.43433
-6.53318,4.43668
-6.53368,4.43903
-6.53418,4.44138
-6.53468,4.44373
